RX_ESP_elapsed_us,PC_time_us,UTC_Date,UTC_Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Roll,Pitch,Yaw,Lat,Lng,Speed_kmph,Alt_meters,Satellites,HDOP,Heading
11077732,1766326443035496,0,0,0.000569,0.000382,1.00366,-0.008133,0.001724,-0.030548,0.0,0.0,0.0,25.19,0.03,-0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11095737,1766326443053501,0,0,2e-05,0.000382,1.00366,0.007126,-0.013535,-0.030548,0.0,0.0,0.0,25.19,0.02,0.0,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11122731,1766326443080495,0,0,-0.000774,-0.000412,1.003721,0.007126,-0.021164,-0.015289,0.0,0.0,0.0,25.19,-0.03,0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11148730,1766326443106494,0,0,-0.001018,0.000443,1.00427,-0.031021,0.001724,-3.1e-05,0.0,0.0,0.0,25.19,0.02,0.06,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11174730,1766326443132494,0,0,-0.000713,0.00087,1.003538,-0.031021,-0.036423,-3.1e-05,0.0,0.0,0.0,25.19,0.06,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11200731,1766326443158495,0,0,-0.000957,0.000565,1.00311,-0.04628,-0.059311,-0.00766,0.0,0.0,0.0,25.2,0.02,0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11226731,1766326443184495,0,0,-0.001262,0.000687,1.002866,-0.04628,-0.021164,0.015228,0.0,0.0,0.0,25.2,0.05,0.09,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11246731,1766326443204495,0,0,-0.001384,0.000809,1.002378,-0.008133,-0.013535,0.022858,0.0,0.0,0.0,25.2,0.04,0.09,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11272730,1766326443230494,0,0,0.000264,0.000565,1.004026,0.014755,-0.005905,0.030487,0.0,0.0,0.0,25.19,0.03,-0.0,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11314737,1766326443272501,0,0,-0.000224,0.000687,1.003843,0.014755,0.009354,0.015228,0.0,0.0,0.0,25.19,0.02,0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11342731,1766326443300495,0,0,0.000569,0.000809,1.002683,0.007126,-0.036423,0.038116,0.0,0.0,0.0,25.18,0.06,-0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11368733,1766326443326497,0,0,-0.000224,0.000321,1.002012,-0.023392,-0.036423,0.030487,0.0,0.0,0.0,25.19,0.02,0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11394731,1766326443352495,0,0,-0.000407,0.000687,1.002988,0.007126,-0.06694,0.022858,0.0,0.0,0.0,25.2,0.04,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11419734,1766326443377498,0,0,-0.000896,0.000565,1.003599,0.007126,-0.036423,0.053375,0.0,0.0,0.0,25.19,0.04,0.05,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11446730,1766326443404494,0,0,-0.00114,0.000992,1.00366,0.007126,-0.021164,0.022858,0.0,0.0,0.0,25.2,0.05,0.07,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11471731,1766326443429495,0,0,-0.000651,0.001236,1.003171,-0.000503,-0.013535,-3.1e-05,0.0,0.0,0.0,25.2,0.09,0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11497730,1766326443455494,0,0,-0.00059,0.000809,1.002683,-0.008133,-0.036423,-3.1e-05,0.0,0.0,0.0,25.19,0.04,0.05,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11522732,1766326443480496,0,0,-0.000346,0.00026,1.003599,-0.008133,-0.021164,-0.00766,0.0,0.0,0.0,25.19,0.03,0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11540731,1766326443498495,0,0,-0.000224,-4.6e-05,1.003232,-0.015762,-0.021164,-0.015289,0.0,0.0,0.0,25.19,-0.02,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11566730,1766326443524494,0,0,-0.000346,0.000321,1.003232,0.022385,-0.044052,-0.022919,0.0,0.0,0.0,25.21,0.03,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11592980,1766326443550744,0,0,-0.000285,0.000199,1.003171,0.030014,-0.005905,-0.022919,0.0,0.0,0.0,25.2,0.01,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11617730,1766326443575494,0,0,-0.000651,0.000748,1.002683,0.007126,-0.005905,0.022858,0.0,0.0,0.0,25.2,0.04,0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11643730,1766326443601494,0,0,-0.001079,0.001114,1.003171,-0.015762,-0.021164,0.038116,0.0,0.0,0.0,25.2,0.07,0.06,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11676732,1766326443634496,0,0,-0.000774,0.000565,1.003416,0.007126,-0.036423,0.022858,0.0,0.0,0.0,25.2,0.03,0.05,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11742738,1766326443700502,0,0,-0.001079,0.000809,1.003171,0.030014,-0.051682,0.007599,0.0,0.0,0.0,25.2,0.05,0.06,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11769730,1766326443727494,0,0,-0.000835,0.000321,1.004819,0.052902,-0.013535,0.068634,0.0,0.0,0.0,25.2,0.0,0.05,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11794731,1766326443752495,0,0,-0.001384,0.000992,1.003416,0.022385,-0.005905,0.053375,0.0,0.0,0.0,25.2,0.07,0.08,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11823730,1766326443781494,0,0,-0.000957,0.000565,1.003232,-0.000503,-0.021164,0.030487,0.0,0.0,0.0,25.2,0.02,0.05,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11848732,1766326443806496,0,0,-0.000896,0.000565,1.003599,0.014755,-0.005905,0.030487,0.0,0.0,0.0,25.2,0.03,0.05,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11874730,1766326443832494,0,0,-0.001018,0.001297,1.00366,0.007126,-0.013535,-3.1e-05,0.0,0.0,0.0,25.2,0.09,0.05,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11899730,1766326443857494,0,0,-0.000774,0.001297,1.004026,-0.008133,-0.013535,-0.00766,0.0,0.0,0.0,25.21,0.08,0.06,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11925732,1766326443883496,0,0,-0.000774,0.001419,1.003355,-0.008133,-0.005905,-0.030548,0.0,0.0,0.0,25.2,0.09,0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11950732,1766326443908496,0,0,-0.001018,-4.6e-05,1.002561,-0.000503,-0.044052,-0.015289,0.0,0.0,0.0,25.2,-0.0,0.06,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
11997730,1766326443955494,0,0,-0.00114,0.000443,1.00189,-0.015762,-0.005905,-0.022919,0.0,0.0,0.0,25.2,0.03,0.07,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12023980,1766326443981744,0,0,-0.001201,0.000504,1.00427,-0.015762,-0.021164,-0.00766,0.0,0.0,0.0,25.2,0.02,0.06,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12049731,1766326444007495,0,0,-0.000651,0.000626,1.003965,-0.015762,-0.028793,-3.1e-05,0.0,0.0,0.0,25.2,0.04,0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12075731,1766326444033495,0,0,-0.000163,0.000687,1.003232,-0.03865,-0.036423,-0.061066,0.0,0.0,0.0,25.2,0.05,0.0,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12100732,1766326444058496,0,0,-0.000163,0.000382,1.002805,-0.000503,-0.051682,0.007599,0.0,0.0,0.0,25.2,0.03,-0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12141730,1766326444099494,0,0,-0.000285,0.000199,1.003049,0.022385,-0.021164,-0.00766,0.0,0.0,0.0,25.21,0.01,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12167738,1766326444125502,0,0,-0.000102,7.7e-05,1.00427,0.022385,-0.028793,0.007599,0.0,0.0,0.0,25.21,0.01,-0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12194732,1766326444152496,0,0,-0.000407,0.000931,1.003721,0.007126,-0.028793,-0.022919,0.0,0.0,0.0,25.21,0.05,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12220730,1766326444178494,0,0,-0.000713,0.000626,1.003538,-0.008133,-0.021164,-0.022919,0.0,0.0,0.0,25.21,0.02,0.05,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12247730,1766326444205494,0,0,-0.001384,0.000748,1.002561,-0.015762,-0.013535,-3.1e-05,0.0,0.0,0.0,25.19,0.05,0.08,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12273730,1766326444231494,0,0,-0.001262,0.000748,1.002866,-0.023392,0.039871,-3.1e-05,0.0,0.0,0.0,25.19,0.05,0.07,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12300731,1766326444258495,0,0,-0.001445,0.000321,1.003782,0.007126,0.024612,0.030487,0.0,0.0,0.0,25.2,0.02,0.07,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12328731,1766326444286495,0,0,-0.000835,0.000321,1.002378,-0.000503,0.016983,0.061005,0.0,0.0,0.0,25.21,0.01,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12354730,1766326444312494,0,0,-0.001323,0.000992,1.002927,-0.000503,0.001724,0.007599,0.0,0.0,0.0,25.21,0.04,0.08,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12387731,1766326444345495,0,0,-0.001445,0.00087,1.002805,-0.000503,-0.013535,0.015228,0.0,0.0,0.0,25.21,0.05,0.08,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12413731,1766326444371495,0,0,-0.000346,0.000199,1.003843,-0.023392,-0.005905,0.015228,0.0,0.0,0.0,25.21,0.03,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12438731,1766326444396495,0,0,-0.000224,-4.6e-05,1.003538,0.007126,-0.028793,0.038116,0.0,0.0,0.0,25.21,-0.02,-0.0,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12463730,1766326444421494,0,0,-0.000224,1.6e-05,1.002927,-0.000503,-0.036423,-3.1e-05,0.0,0.0,0.0,25.2,-0.02,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12490730,1766326444448494,0,0,-0.000346,0.000565,1.003355,0.007126,-0.036423,-0.022919,0.0,0.0,0.0,25.2,0.05,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12515730,1766326444473494,0,0,-0.000285,0.000992,1.002683,-0.000503,-0.036423,-0.015289,0.0,0.0,0.0,25.2,0.05,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12564731,1766326444522495,0,0,-0.00059,0.000626,1.003782,-0.000503,-0.028793,-0.015289,0.0,0.0,0.0,25.2,0.05,0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12591730,1766326444549494,0,0,-0.000224,0.000443,1.003232,0.007126,-0.028793,-0.015289,0.0,0.0,0.0,25.2,0.03,0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12616730,1766326444574494,0,0,-0.00059,0.00087,1.003294,-0.008133,-0.028793,-0.022919,0.0,0.0,0.0,25.2,0.04,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12643731,1766326444601495,0,0,-0.000651,0.000565,1.003538,-0.031021,-0.021164,-0.00766,0.0,0.0,0.0,25.19,0.02,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12669731,1766326444627495,0,0,-0.001018,0.000321,1.00366,-0.000503,-0.036423,-0.00766,0.0,0.0,0.0,25.2,0.02,0.05,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12696731,1766326444654495,0,0,-0.000774,0.000138,1.003538,-0.015762,-0.036423,-0.015289,0.0,0.0,0.0,25.21,0.01,0.06,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12721731,1766326444679495,0,0,-0.00059,-0.000229,1.002927,-0.015762,-0.028793,-3.1e-05,0.0,0.0,0.0,25.2,-0.0,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12747730,1766326444705494,0,0,-4.1e-05,0.000199,1.005002,-0.053909,-0.06694,0.030487,0.0,0.0,0.0,25.2,0.02,-0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12773730,1766326444731494,0,0,-0.001201,0.000626,1.004697,-0.099686,-0.089828,-3.1e-05,0.0,0.0,0.0,25.2,0.03,0.07,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12799730,1766326444757494,0,0,-0.000468,0.001053,1.003538,-0.107315,-0.051682,0.022858,0.0,0.0,0.0,25.21,0.04,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12824731,1766326444782495,0,0,-0.000468,0.000626,1.000059,-0.084427,-0.036423,0.038116,0.0,0.0,0.0,25.21,0.04,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12851730,1766326444809494,0,0,-0.000468,0.000809,1.004575,-0.000503,-0.005905,0.015228,0.0,0.0,0.0,25.2,0.05,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12877730,1766326444835494,0,0,-0.000407,0.000382,1.0025,-0.008133,-0.036423,0.038116,0.0,0.0,0.0,25.2,0.04,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12904730,1766326444862494,0,0,-0.000468,0.000321,1.002683,-0.015762,-0.06694,0.053375,0.0,0.0,0.0,25.21,0.02,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12932730,1766326444890494,0,0,-4.1e-05,0.000443,1.00366,-0.015762,-0.036423,0.076263,0.0,0.0,0.0,25.2,0.03,-0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12972739,1766326444930503,0,0,2e-05,0.000321,1.003538,-0.000503,-0.036423,0.022858,0.0,0.0,0.0,25.2,0.03,0.0,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
12999731,1766326444957495,0,0,0.000203,-0.000107,1.001829,-0.000503,-0.07457,0.022858,0.0,0.0,0.0,25.19,-0.01,-0.0,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13025732,1766326444983496,0,0,0.000264,0.000382,1.00366,-0.008133,-0.044052,0.015228,0.0,0.0,0.0,25.19,0.03,-0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13053732,1766326445011496,0,0,-0.000102,0.000382,1.003477,-0.000503,-0.021164,0.007599,0.0,0.0,0.0,25.19,0.02,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13079732,1766326445037496,0,0,-0.000102,0.000443,1.002561,-0.03865,0.039871,0.007599,0.0,0.0,0.0,25.2,0.02,-0.0,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13106732,1766326445064496,0,0,-0.000651,0.000565,1.003965,-0.008133,0.009354,-0.00766,0.0,0.0,0.0,25.19,0.04,0.06,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13132730,1766326445090494,0,0,-0.000346,0.001358,1.002012,-0.031021,0.039871,0.015228,0.0,0.0,0.0,25.19,0.08,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13159731,1766326445117495,0,0,-0.000163,0.00087,1.003782,-0.023392,-0.021164,0.038116,0.0,0.0,0.0,25.2,0.04,0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13180731,1766326445138495,0,0,-0.00059,0.000565,1.00311,-0.015762,-0.005905,0.038116,0.0,0.0,0.0,25.19,0.03,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13206734,1766326445164498,0,0,-0.000285,0.000138,1.002683,-0.023392,-0.028793,0.007599,0.0,0.0,0.0,25.2,0.02,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13233732,1766326445191496,0,0,0.000264,-0.000168,1.003538,0.007126,-0.013535,-0.00766,0.0,0.0,0.0,25.19,-0.0,-0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13259733,1766326445217497,0,0,-0.000468,-0.000168,1.003171,-0.008133,-0.021164,-0.00766,0.0,0.0,0.0,25.19,-0.01,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13286733,1766326445244497,0,0,-0.000224,0.000504,1.004758,-0.015762,-0.028793,-0.053436,0.0,0.0,0.0,25.19,0.04,-0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13312731,1766326445270495,0,0,8.1e-05,0.000931,1.003843,0.022385,-0.021164,-0.015289,0.0,0.0,0.0,25.2,0.03,-0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13340731,1766326445298495,0,0,-0.000346,0.000321,1.002805,-0.008133,-0.036423,-0.030548,0.0,0.0,0.0,25.19,0.01,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13578730,1766326445536494,0,0,-0.000957,0.000565,1.003232,0.007126,-0.06694,0.022858,0.0,0.0,0.0,25.2,0.03,0.05,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
13973730,1766326445931494,0,0,-0.000102,0.000687,1.004331,-0.008133,-0.059311,-0.00766,0.0,0.0,0.0,25.21,0.03,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14658731,1766326446616495,0,0,-0.000163,0.000809,1.002622,0.007126,-0.028793,0.022858,0.0,0.0,0.0,25.21,0.05,0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14695730,1766326446653494,0,0,-0.000774,0.000626,1.0025,0.007126,-0.021164,0.007599,0.0,0.0,0.0,25.21,0.03,0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14726730,1766326446684494,0,0,-0.000651,0.000626,1.002439,-0.008133,-0.044052,-0.015289,0.0,0.0,0.0,25.21,0.04,0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14763730,1766326446721494,0,0,-0.000651,0.000199,1.002988,-0.000503,-0.051682,-0.045807,0.0,0.0,0.0,25.21,0.01,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14796731,1766326446754495,0,0,-0.000346,-0.000107,1.002866,-0.015762,-0.028793,-0.038177,0.0,0.0,0.0,25.22,-0.02,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14830730,1766326446788494,0,0,-0.000407,-0.000168,1.002744,-0.008133,-0.044052,0.022858,0.0,0.0,0.0,25.22,-0.02,0.04,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14861734,1766326446819498,0,0,-0.000651,0.00026,1.003355,-0.000503,-0.036423,0.030487,0.0,0.0,0.0,25.21,0.03,0.03,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14890730,1766326446848494,0,0,-0.000651,0.000382,1.002012,-0.008133,-0.051682,0.030487,0.0,0.0,0.0,25.22,0.02,0.02,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14920734,1766326446878498,0,0,2e-05,0.000748,1.002561,-0.031021,-0.013535,-3.1e-05,0.0,0.0,0.0,25.22,0.04,-0.0,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14949730,1766326446907494,0,0,0.000142,-0.000473,1.003904,-0.03865,0.001724,-0.022919,0.0,0.0,0.0,25.21,-0.03,-0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
14978730,1766326446936494,0,0,-4.1e-05,-0.000229,1.002866,-0.000503,-0.021164,-0.038177,0.0,0.0,0.0,25.21,-0.02,0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
15009730,1766326446967494,0,0,0.000325,7.7e-05,1.000791,-0.023392,-0.028793,-0.015289,0.0,0.0,0.0,25.21,0.01,-0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
15052730,1766326447010494,0,0,-4.1e-05,0.000931,1.004087,-0.000503,-0.028793,-0.022919,0.0,0.0,0.0,25.22,0.05,0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
15082731,1766326447040495,0,0,2e-05,0.000321,1.003599,-0.015762,-0.036423,-0.038177,0.0,0.0,0.0,25.22,0.02,0.01,180.0,0.0,0.0,0.0,0.0,0,99.99,0.0
