Time_us,AccX_g,AccY_g,AccZ_g,GyroX_dps,GyroY_dps,GyroZ_dps
302421938.0,0.097412,-0.030029,0.952637,-2.022901,-4.145038,-1.931298
302433832.0,0.088379,-0.026367,0.958252,-1.916031,-4.145038,-1.89313
302445722.0,0.095947,-0.029297,0.947754,-1.977099,-4.259542,-1.877863
302457620.0,0.089111,-0.024414,0.953125,-1.961832,-4.061069,-1.923664
302469504.0,0.091797,-0.025879,0.957764,-1.938931,-3.992366,-1.908397
302481399.0,0.081787,-0.029541,0.949463,-1.977099,-3.977099,-2.076336
302493298.0,0.091309,-0.029053,0.955322,-2.022901,-4.068702,-1.816794
302505191.0,0.087646,-0.035889,0.953125,-2.045802,-4.137404,-1.938931
302517077.0,0.087158,-0.031982,0.954346,-1.931298,-4.183206,-1.923664
302528969.0,0.090088,-0.026855,0.956299,-2.061069,-4.259542,-1.908397
302540844.0,0.09082,-0.025391,0.960937,-1.992366,-4.129771,-1.954198
302552729.0,0.092041,-0.030273,0.956543,-2.175573,-4.122138,-1.870229
302564620.0,0.088379,-0.025146,0.957764,-2.061069,-4.320611,-1.824427
302576504.0,0.092285,-0.025146,0.952148,-2.198473,-4.129771,-1.839695
302588398.0,0.08667,-0.028809,0.958984,-2.122137,-4.206107,-1.832061
302600293.0,0.094727,-0.029297,0.954346,-2.030534,-4.312977,-1.839695
302612180.0,0.095215,-0.029053,0.945557,-1.931298,-4.305344,-1.854962
302624063.0,0.093262,-0.028809,0.956055,-2.022901,-4.160306,-1.969466
302635953.0,0.091553,-0.028076,0.949707,-2.007634,-4.229008,-1.900763
302647833.0,0.088867,-0.026123,0.955322,-2.122137,-4.267176,-1.885496
302659723.0,0.091064,-0.032227,0.955078,-2.045802,-4.274809,-1.885496
302671620.0,0.088623,-0.029785,0.959473,-2.022901,-4.221374,-1.763359
302683504.0,0.09082,-0.032471,0.954346,-2.328244,-4.198473,-1.931298
302695386.0,0.09082,-0.0354,0.952881,-2.137405,-4.290076,-1.961832
302707289.0,0.091553,-0.023193,0.953369,-1.900763,-4.19084,-1.725191
302719181.0,0.092285,-0.034912,0.958008,-1.801527,-4.114504,-1.946565
302731063.0,0.092285,-0.023926,0.959717,-1.832061,-4.19084,-1.977099
302742954.0,0.089844,-0.026367,0.950439,-1.977099,-4.305344,-1.938931
302754835.0,0.092041,-0.027344,0.949463,-1.816794,-4.061069,-1.977099
302766722.0,0.093506,-0.032227,0.954834,-2.160305,-4.358778,-1.78626
302778619.0,0.0979,-0.031494,0.954346,-1.923664,-4.198473,-2.015267
302790504.0,0.097168,-0.031738,0.960937,-2.10687,-3.908397,-1.763359
302802386.0,0.092529,-0.033936,0.949463,-2.038168,-4.29771,-1.908397
302814290.0,0.09375,-0.023682,0.958496,-2.091603,-4.061069,-1.80916
302826180.0,0.0896,-0.032715,0.951416,-1.854962,-4.08397,-1.80916
302838063.0,0.087646,-0.027344,0.954346,-2.007634,-4.328244,-1.824427
302849955.0,0.094971,-0.030029,0.956299,-2.10687,-3.931298,-2.007634
302861835.0,0.10083,-0.024414,0.958252,-1.969466,-4.229008,-1.832061
302873723.0,0.088379,-0.028564,0.956543,-2.114504,-4.320611,-1.89313
302885620.0,0.088867,-0.027832,0.946777,-1.984733,-4.183206,-1.938931
302897504.0,0.09375,-0.028564,0.948242,-1.992366,-4.274809,-1.931298
302909386.0,0.0896,-0.025391,0.957031,-2.053435,-4.312977,-1.931298
302921289.0,0.095215,-0.021973,0.957275,-2.122137,-4.343512,-2.053435
302933181.0,0.082764,-0.029785,0.958496,-2.198473,-4.305344,-1.801527
302945063.0,0.0979,-0.029541,0.952637,-1.938931,-4.145038,-1.763359
302956954.0,0.0979,-0.024902,0.956543,-2.0,-4.29771,-1.908397
302968833.0,0.093994,-0.028564,0.947266,-1.977099,-3.992366,-1.900763
302980716.0,0.089111,-0.025635,0.952393,-2.229008,-4.282443,-1.908397
302992614.0,0.091553,-0.025879,0.951416,-2.022901,-4.145038,-1.961832
303004503.0,0.092773,-0.03125,0.954834,-2.099237,-4.038168,-1.908397
303016386.0,0.091064,-0.02417,0.954346,-1.923664,-4.061069,-1.931298
303028289.0,0.096924,-0.03125,0.956543,-1.847328,-4.274809,-1.977099
303040181.0,0.091553,-0.030762,0.952393,-1.80916,-4.236641,-1.740458
303052063.0,0.09082,-0.032715,0.956543,-2.030534,-4.183206,-1.916031
303063954.0,0.093262,-0.025635,0.958008,-2.045802,-4.19084,-1.740458
303075833.0,0.085449,-0.033691,0.946289,-2.053435,-4.076336,-1.832061
303087722.0,0.092529,-0.025391,0.940186,-2.038168,-4.206107,-1.885496
303099620.0,0.088135,-0.032471,0.959473,-1.969466,-4.10687,-1.832061
303111504.0,0.094482,-0.025879,0.954834,-2.007634,-4.198473,-1.656489
303123397.0,0.088135,-0.027832,0.954834,-2.038168,-4.10687,-1.908397
303135297.0,0.091553,-0.027832,0.951172,-1.984733,-4.122138,-1.923664
303147190.0,0.093018,-0.030518,0.95166,-2.137405,-4.236641,-1.885496
303159077.0,0.093018,-0.028076,0.952393,-1.938931,-3.984733,-1.977099
303170969.0,0.092285,-0.025635,0.94751,-2.045802,-4.175572,-1.885496
303182845.0,0.094482,-0.0271,0.95166,-1.778626,-4.022901,-2.015267
303194725.0,0.093994,-0.030762,0.950195,-1.954198,-4.038168,-1.732824
303206619.0,0.091553,-0.029541,0.951172,-2.091603,-4.244275,-1.755725
303218504.0,0.09668,-0.027832,0.96167,-1.931298,-4.10687,-1.854962
303230398.0,0.090576,-0.025635,0.954834,-1.992366,-4.351145,-1.839695
303242298.0,0.098389,-0.033447,0.955566,-2.229008,-3.992366,-1.900763
303254191.0,0.097168,-0.034668,0.966309,-1.954198,-4.419847,-1.916031
303266077.0,0.0979,-0.025879,0.954834,-2.038168,-4.21374,-1.854962
303277969.0,0.089355,-0.028564,0.953857,-2.061069,-4.045802,-1.89313
303289846.0,0.091309,-0.029053,0.963867,-1.977099,-3.900763,-1.732824
303301729.0,0.088379,-0.02417,0.953125,-1.984733,-4.167939,-1.793893
303313619.0,0.103027,-0.024414,0.969238,-2.045802,-5.007634,-1.870229
303325504.0,0.09668,-0.029053,0.969238,-1.992366,-4.030534,-1.839695
303337397.0,0.087402,-0.020508,0.935547,-2.206107,-3.145038,-1.770992
303349292.0,0.082764,-0.021484,0.94751,-1.847328,-4.38168,-2.053435
303361181.0,0.100098,-0.033203,0.981445,-1.78626,-5.152672,-2.053435
303373059.0,0.099854,-0.027344,0.948486,-2.152672,-4.78626,-1.908397
303384939.0,0.091309,-0.022705,0.93042,-1.961832,-2.59542,-1.839695
303396832.0,0.084961,-0.03833,0.961914,-1.633588,-3.610687,-1.687023
303408716.0,0.091553,-0.033936,0.959229,-2.076336,-5.229008,-2.175573
303420613.0,0.092529,-0.03125,0.939453,-2.083969,-4.931298,-2.053435
303432503.0,0.098145,-0.022705,0.945312,-1.694656,-3.473282,-1.977099
303444386.0,0.091553,-0.029053,0.96582,-1.748092,-3.259542,-1.89313
303456289.0,0.084229,-0.031006,0.958496,-2.015267,-4.870229,-1.824427
303468182.0,0.089844,-0.025879,0.957764,-1.992366,-4.847328,-2.145038
303480064.0,0.093018,-0.025635,0.957275,-1.89313,-3.755725,-1.938931
303491961.0,0.090576,-0.029785,0.954346,-2.061069,-3.40458,-2.038168
303503839.0,0.097412,-0.025391,0.956543,-2.007634,-4.099236,-1.687023
303515725.0,0.083984,-0.028076,0.962402,-2.152672,-4.59542,-1.877863
303527620.0,0.089355,-0.039795,0.96167,-2.061069,-4.59542,-1.900763
303539504.0,0.095215,-0.030518,0.956787,-1.679389,-3.870229,-1.916031
303551386.0,0.090332,-0.032715,0.950195,-1.89313,-3.778626,-1.847328
303563290.0,0.088135,-0.029541,0.953857,-1.832061,-4.580153,-1.984733
303575182.0,0.097656,-0.026123,0.971436,-1.961832,-4.587786,-1.931298
303587065.0,0.097656,-0.028564,0.954346,-2.206107,-3.664122,-2.022901
303598961.0,0.090576,-0.023926,0.952393,-2.137405,-3.366412,-1.89313
303610841.0,0.087891,-0.026855,0.961914,-2.099237,-4.328244,-1.900763
303622729.0,0.091797,-0.031982,0.960205,-2.229008,-4.961832,-1.839695
303634619.0,0.093994,-0.030029,0.950439,-1.992366,-3.992366,-1.885496
303646504.0,0.099121,-0.028564,0.95166,-2.038168,-3.51145,-1.847328
303658386.0,0.089111,-0.0271,0.954102,-2.244275,-4.137404,-1.885496
303670289.0,0.089844,-0.03418,0.955566,-2.160305,-4.832061,-1.954198
303682182.0,0.096191,-0.030518,0.957764,-1.78626,-4.435114,-1.870229
303694063.0,0.094482,-0.027588,0.958252,-1.839695,-3.931298,-1.862595
303705955.0,0.089111,-0.029785,0.955811,-2.152672,-3.748092,-1.763359
303717835.0,0.084473,-0.027344,0.954834,-1.801527,-4.549618,-1.969466
303729723.0,0.094482,-0.03125,0.95752,-2.022901,-4.89313,-1.908397
303741619.0,0.093994,-0.030029,0.951416,-2.038168,-4.10687,-1.916031
303753504.0,0.091309,-0.023437,0.953613,-1.977099,-3.480916,-2.015267
303765385.0,0.083984,-0.023437,0.963867,-1.717557,-4.320611,-1.885496
303777290.0,0.088867,-0.030518,0.956055,-1.954198,-4.885496,-2.038168
303789180.0,0.097656,-0.027344,0.959961,-2.068702,-4.435114,-1.870229
303801058.0,0.091797,-0.029785,0.95752,-2.061069,-3.679389,-1.931298
303812939.0,0.088867,-0.02832,0.947021,-1.80916,-3.832061,-1.923664
303824832.0,0.090088,-0.02417,0.961914,-1.992366,-4.51145,-2.175573
303836715.0,0.093262,-0.022461,0.959229,-2.21374,-4.648855,-1.961832
303848614.0,0.088867,-0.030518,0.952393,-2.045802,-3.862595,-1.916031
303860504.0,0.090088,-0.02417,0.951416,-2.061069,-4.08397,-1.954198
303872386.0,0.093262,-0.026123,0.949219,-2.167939,-4.389313,-1.877863
303884290.0,0.095215,-0.029785,0.956055,-2.053435,-4.473282,-1.946565
303896182.0,0.087646,-0.032471,0.953369,-2.045802,-4.114504,-1.717557
303908066.0,0.089355,-0.031738,0.95752,-2.007634,-3.824427,-1.923664
303919961.0,0.093018,-0.025635,0.950928,-2.19084,-4.503817,-1.862595
303931840.0,0.089355,-0.025879,0.949707,-2.038168,-4.564886,-2.236641
303943725.0,0.09375,-0.022217,0.956787,-2.091603,-3.977099,-1.854962
303955620.0,0.094238,-0.02832,0.94458,-2.068702,-3.977099,-1.923664
303967504.0,0.089844,-0.024902,0.956787,-2.068702,-4.244275,-2.061069
303979398.0,0.086426,-0.024414,0.953857,-2.19084,-4.282443,-2.0
303991293.0,0.093018,-0.021729,0.957031,-1.977099,-3.954198,-1.977099
304003182.0,0.097412,-0.029297,0.961914,-2.0,-3.923664,-2.0
304015059.0,0.095947,-0.023926,0.952637,-2.29771,-4.335878,-1.793893
304026939.0,0.092529,-0.025391,0.958496,-2.160305,-4.335878,-1.725191
304038832.0,0.089844,-0.028809,0.948486,-1.877863,-4.099236,-1.923664
304050716.0,0.084961,-0.029053,0.959717,-2.030534,-3.778626,-1.89313
304062614.0,0.087402,-0.027588,0.953125,-2.022901,-4.076336,-1.717557
304074504.0,0.096191,-0.026367,0.954102,-2.007634,-4.427481,-2.022901
304086386.0,0.095703,-0.028076,0.952881,-1.931298,-3.977099,-1.862595
304098289.0,0.093262,-0.023926,0.955566,-2.183206,-3.824427,-1.931298
304110182.0,0.088379,-0.02417,0.955566,-2.045802,-4.282443,-1.854962
304122064.0,0.095947,-0.023926,0.955322,-2.145038,-4.496183,-1.870229
304133961.0,0.088135,-0.026611,0.958008,-2.091603,-3.969466,-1.916031
304145840.0,0.083252,-0.0271,0.949951,-2.175573,-4.114504,-1.938931
304157725.0,0.089111,-0.026855,0.957275,-2.030534,-4.40458,-1.877863
304169619.0,0.089355,-0.024414,0.948975,-2.061069,-4.152672,-2.030534
304181504.0,0.098389,-0.024658,0.953125,-2.251908,-4.221374,-1.908397
304193398.0,0.090332,-0.0271,0.956055,-1.984733,-3.923664,-1.847328
304205293.0,0.092529,-0.031494,0.950195,-2.320611,-4.358778,-1.916031
304217181.0,0.092529,-0.021484,0.949707,-2.129771,-4.145038,-2.022901
304229063.0,0.096924,-0.02832,0.947998,-1.885496,-3.946565,-1.679389
304240957.0,0.097656,-0.033203,0.955811,-2.053435,-4.259542,-1.916031
304252836.0,0.08667,-0.030518,0.959229,-2.099237,-4.282443,-2.015267
304264722.0,0.091553,-0.030029,0.955078,-2.229008,-4.465649,-2.068702
304276620.0,0.098633,-0.028564,0.946533,-1.923664,-4.145038,-1.763359
304288504.0,0.087158,-0.028564,0.958984,-2.0,-4.145038,-1.816794
304300387.0,0.092773,-0.0271,0.948975,-1.931298,-4.290076,-1.885496
304312289.0,0.085449,-0.029297,0.94873,-2.274809,-4.229008,-1.740458
304324181.0,0.091797,-0.029541,0.951172,-2.007634,-4.312977,-1.969466
304336063.0,0.093506,-0.026367,0.947021,-2.122137,-3.854962,-2.099237
304347954.0,0.086182,-0.027588,0.945557,-2.206107,-4.137404,-1.885496
304359833.0,0.091064,-0.030518,0.957275,-2.007634,-4.534351,-1.778626
304371716.0,0.087158,-0.031738,0.954834,-2.0,-4.183206,-1.969466
304383602.0,0.0979,-0.03125,0.962158,-2.145038,-3.862595,-1.938931
304395495.0,0.091553,-0.026855,0.953369,-2.183206,-3.931298,-1.961832
304407373.0,0.090576,-0.032227,0.951172,-2.030534,-4.206107,-1.923664
304419261.0,0.092041,-0.025879,0.955811,-1.992366,-4.557252,-1.984733
304431154.0,0.093994,-0.023193,0.953857,-1.923664,-4.038168,-2.022901
304443039.0,0.09082,-0.030518,0.958008,-1.961832,-4.007634,-1.770992
304454913.0,0.091309,-0.021484,0.951904,-2.022901,-4.29771,-1.870229
304466802.0,0.092285,-0.032715,0.957031,-2.160305,-4.480916,-2.061069
304478692.0,0.094238,-0.028564,0.952148,-1.946565,-4.152672,-1.977099
304490574.0,0.095459,-0.031494,0.941406,-2.015267,-4.045802,-1.78626
304502468.0,0.088623,-0.026367,0.955322,-2.114504,-4.175572,-1.832061
304514360.0,0.092773,-0.030518,0.960449,-2.030534,-4.236641,-1.885496
304526249.0,0.089111,-0.031738,0.947021,-2.007634,-4.19084,-1.824427
304538136.0,0.08374,-0.0271,0.962646,-2.145038,-4.08397,-1.900763
304550032.0,0.094971,-0.022217,0.955078,-2.038168,-4.167939,-1.877863
304561907.0,0.096436,-0.030762,0.950684,-1.984733,-4.351145,-1.877863
304573795.0,0.091309,-0.022705,0.956055,-1.89313,-4.320611,-1.969466
304585693.0,0.092041,-0.023437,0.951416,-2.206107,-4.091603,-1.969466
304597579.0,0.093994,-0.031494,0.94751,-2.076336,-4.129771,-2.030534
304609469.0,0.092773,-0.022705,0.946289,-1.900763,-4.129771,-1.885496
304621361.0,0.086426,-0.028076,0.956299,-1.793893,-4.167939,-2.0
304633256.0,0.094482,-0.02832,0.958496,-1.89313,-3.839695,-1.854962
304645149.0,0.099609,-0.025879,0.946289,-1.885496,-4.244275,-1.80916
304657039.0,0.092041,-0.027344,0.95459,-2.053435,-4.152672,-1.946565
304668913.0,0.093262,-0.026855,0.959229,-2.007634,-4.412214,-1.938931
304680801.0,0.093018,-0.029785,0.95166,-1.992366,-4.259542,-1.961832
304692694.0,0.094727,-0.027344,0.960205,-1.946565,-4.122138,-1.923664
304704579.0,0.092773,-0.031738,0.950928,-2.053435,-4.236641,-1.954198
304716470.0,0.09082,-0.022705,0.961426,-2.061069,-4.183206,-1.908397
304728361.0,0.094971,-0.032227,0.955566,-2.10687,-4.206107,-1.80916
304740250.0,0.093506,-0.032959,0.949951,-2.068702,-3.984733,-1.847328
304752136.0,0.09082,-0.030029,0.953857,-2.229008,-4.259542,-1.908397
304764030.0,0.087402,-0.027588,0.945557,-2.030534,-4.282443,-1.832061
304775905.0,0.094727,-0.028809,0.953857,-2.030534,-4.045802,-2.038168
304787794.0,0.085693,-0.030762,0.956055,-2.038168,-4.114504,-1.900763
304799687.0,0.085449,-0.02417,0.945557,-2.091603,-4.274809,-1.992366
304811574.0,0.087158,-0.028076,0.955322,-1.969466,-4.450382,-1.931298
304823469.0,0.09375,-0.026855,0.957275,-1.916031,-4.076336,-1.877863
304835360.0,0.091553,-0.024658,0.964844,-2.160305,-4.145038,-1.816794
304847250.0,0.093018,-0.027344,0.952881,-1.954198,-4.40458,-1.877863
304859136.0,0.08667,-0.029297,0.956787,-2.038168,-4.076336,-1.832061
304871029.0,0.088867,-0.021484,0.95874,-1.977099,-4.274809,-1.862595
304882906.0,0.092041,-0.030029,0.961914,-2.030534,-4.282443,-1.78626
304894795.0,0.089844,-0.027344,0.94751,-1.854962,-4.259542,-1.862595
304906693.0,0.0979,-0.025391,0.955078,-2.137405,-4.053435,-2.068702
304918579.0,0.100098,-0.02832,0.941895,-2.129771,-4.267176,-1.984733
304930470.0,0.090576,-0.021973,0.957031,-1.908397,-4.053435,-1.908397
304942366.0,0.092285,-0.029053,0.948486,-2.114504,-4.496183,-1.954198
304954261.0,0.091797,-0.026123,0.949951,-1.862595,-4.022901,-2.022901
304966154.0,0.094971,-0.029785,0.953369,-2.114504,-4.21374,-1.931298
304978044.0,0.094727,-0.023193,0.963623,-2.198473,-4.442748,-1.824427
304989932.0,0.093506,-0.029541,0.952881,-1.885496,-4.175572,-1.732824
305001827.0,0.089844,-0.02417,0.958252,-2.061069,-4.0,-2.015267
305013716.0,0.085205,-0.029297,0.956543,-1.931298,-4.022901,-1.931298
305025613.0,0.090576,-0.029297,0.949707,-1.923664,-4.519084,-2.030534
305037504.0,0.095459,-0.031006,0.953369,-2.137405,-4.129771,-1.916031
305049386.0,0.091797,-0.028076,0.949219,-2.083969,-4.198473,-1.832061
305061289.0,0.0896,-0.03125,0.960937,-2.030534,-4.061069,-1.961832
305073180.0,0.088135,-0.031982,0.962402,-2.076336,-4.679389,-1.770992
305085063.0,0.090088,-0.029297,0.947266,-2.038168,-4.007634,-1.839695
305096951.0,0.094971,-0.026123,0.949707,-2.030534,-3.992366,-1.778626
305108833.0,0.091309,-0.030273,0.958252,-1.763359,-4.022901,-1.877863
305120723.0,0.088867,-0.018555,0.951172,-2.076336,-4.480916,-1.923664
305132620.0,0.100586,-0.025391,0.953125,-1.969466,-4.175572,-1.80916
305144504.0,0.090088,-0.025879,0.95874,-2.030534,-3.80916,-1.824427
305156386.0,0.094238,-0.027588,0.952637,-2.10687,-4.129771,-2.076336
305168289.0,0.09082,-0.032715,0.95459,-1.938931,-4.335878,-1.977099
305180181.0,0.090088,-0.025635,0.957031,-1.977099,-4.198473,-1.801527
305192060.0,0.095947,-0.023926,0.950439,-1.969466,-4.221374,-1.946565
305203940.0,0.084229,-0.029053,0.958252,-2.129771,-3.862595,-1.694656
305215832.0,0.089111,-0.024902,0.965088,-1.961832,-4.496183,-1.969466
305227723.0,0.093262,-0.02832,0.949707,-2.251908,-4.503817,-1.664122
305239620.0,0.089355,-0.029785,0.945557,-1.938931,-3.832061,-1.816794
305251504.0,0.095459,-0.031738,0.954834,-2.167939,-4.061069,-1.862595
305263386.0,0.090576,-0.023682,0.950684,-1.824427,-4.145038,-1.89313
305275290.0,0.089111,-0.037109,0.959229,-1.961832,-4.274809,-1.89313
305287180.0,0.087891,-0.023437,0.951416,-1.961832,-3.916031,-1.717557
305299060.0,0.090576,-0.024658,0.952881,-2.114504,-4.259542,-1.839695
305310938.0,0.0896,-0.025391,0.954834,-1.984733,-4.206107,-2.007634
305322832.0,0.092285,-0.025146,0.965332,-2.198473,-3.969466,-1.908397
305334722.0,0.100586,-0.029053,0.955566,-2.038168,-4.305344,-1.679389
305346619.0,0.084717,-0.027588,0.954346,-2.068702,-4.160306,-1.946565
305358504.0,0.091064,-0.027588,0.951416,-2.061069,-4.396946,-1.977099
305370386.0,0.090576,-0.027344,0.953613,-1.877863,-4.251908,-1.885496
305382289.0,0.096191,-0.023682,0.956299,-1.977099,-3.938931,-1.877863
305394182.0,0.094482,-0.024414,0.949707,-2.030534,-4.038168,-1.816794
305406063.0,0.093262,-0.026855,0.956543,-2.038168,-4.442748,-1.885496
305417955.0,0.091553,-0.031006,0.956299,-2.022901,-4.320611,-1.854962
305429835.0,0.093262,-0.030762,0.953857,-1.870229,-4.282443,-1.793893
305441721.0,0.086914,-0.028076,0.955566,-1.992366,-4.145038,-1.671756
305453614.0,0.094482,-0.032959,0.958008,-2.045802,-4.358778,-1.969466
305465503.0,0.092041,-0.031738,0.958984,-2.045802,-3.923664,-1.977099
305477386.0,0.093262,-0.0271,0.958984,-1.938931,-4.114504,-1.770992
305489289.0,0.081055,-0.026367,0.956543,-2.160305,-4.183206,-1.854962
305501181.0,0.090332,-0.033203,0.948975,-2.061069,-4.312977,-1.694656
305513063.0,0.093262,-0.026367,0.955078,-1.984733,-4.08397,-1.648855
305524956.0,0.09082,-0.025146,0.960449,-1.977099,-3.862595,-1.78626
305536840.0,0.096924,-0.024414,0.961182,-1.862595,-4.366412,-1.847328
305548725.0,0.092041,-0.030273,0.953369,-2.244275,-4.137404,-1.793893
305560619.0,0.096191,-0.025146,0.956543,-1.877863,-4.08397,-1.717557
305572504.0,0.088623,-0.023682,0.953125,-1.900763,-4.175572,-1.931298
305584397.0,0.094238,-0.032715,0.948486,-1.984733,-4.366412,-1.778626
305596298.0,0.093506,-0.029297,0.956299,-2.083969,-4.358778,-1.824427
305608191.0,0.084229,-0.026611,0.953857,-1.862595,-3.870229,-2.015267
305620084.0,0.094971,-0.030273,0.962891,-2.0,-4.206107,-2.007634
305631969.0,0.086182,-0.032471,0.954346,-2.053435,-4.541985,-1.954198
305643846.0,0.090088,-0.03125,0.954346,-2.10687,-4.320611,-1.839695
305655729.0,0.086182,-0.030273,0.956055,-2.015267,-4.320611,-2.007634
305667619.0,0.094482,-0.029297,0.963135,-2.045802,-4.251908,-1.900763
305679504.0,0.092773,-0.023437,0.957764,-1.992366,-4.748092,-1.770992
305691385.0,0.093506,-0.027344,0.959961,-1.725191,-4.19084,-1.824427
305703289.0,0.094727,-0.023193,0.962891,-1.900763,-4.08397,-1.78626
305715180.0,0.094971,-0.021973,0.962402,-2.045802,-4.068702,-2.022901
305727059.0,0.095947,-0.02832,0.955566,-2.045802,-4.305344,-1.816794
305738939.0,0.093506,-0.027832,0.960205,-2.167939,-4.21374,-1.870229
305750832.0,0.09375,-0.026855,0.951904,-2.114504,-3.961832,-1.977099
305762722.0,0.085693,-0.030029,0.962646,-2.122137,-4.022901,-2.114504
305774619.0,0.094971,-0.032471,0.959229,-2.0,-4.48855,-2.038168
305786504.0,0.094482,-0.024902,0.955078,-1.854962,-4.198473,-1.839695
305798386.0,0.095459,-0.029785,0.953613,-1.961832,-4.21374,-1.862595
305810289.0,0.08667,-0.039307,0.955078,-2.053435,-4.099236,-1.854962
305822181.0,0.091797,-0.03125,0.952881,-1.946565,-4.48855,-1.931298
305834063.0,0.090332,-0.025146,0.959961,-1.954198,-4.206107,-1.862595
305845961.0,0.095459,-0.027344,0.943604,-1.78626,-4.045802,-1.862595
305857839.0,0.0896,-0.022705,0.956055,-1.954198,-4.389313,-1.80916
305869725.0,0.095215,-0.032715,0.956543,-2.053435,-4.305344,-1.854962
305881620.0,0.095947,-0.022217,0.959229,-2.099237,-4.267176,-1.89313
305893504.0,0.093018,-0.0271,0.953369,-1.969466,-4.038168,-1.885496
305905397.0,0.095459,-0.025146,0.958252,-1.900763,-4.030534,-1.839695
305917293.0,0.094971,-0.031006,0.954834,-2.038168,-4.206107,-1.770992
305929181.0,0.099365,-0.0271,0.961426,-1.946565,-4.312977,-1.664122
305941060.0,0.097168,-0.021973,0.954834,-2.076336,-4.259542,-1.778626
305952938.0,0.091553,-0.021973,0.956787,-2.114504,-3.854962,-1.977099
305964832.0,0.086426,-0.026611,0.957031,-1.938931,-4.0,-1.793893
305976723.0,0.0896,-0.02832,0.952393,-1.992366,-4.21374,-1.877863
305988620.0,0.093262,-0.028076,0.943604,-2.053435,-4.236641,-1.885496
306000504.0,0.090088,-0.027832,0.949951,-2.206107,-4.076336,-1.916031
306012386.0,0.093018,-0.028809,0.963135,-1.954198,-4.160306,-1.931298
306024289.0,0.089111,-0.032227,0.955566,-1.916031,-4.534351,-1.923664
306036181.0,0.093994,-0.031494,0.950439,-1.931298,-4.312977,-1.770992
306048063.0,0.092773,-0.023437,0.950928,-1.847328,-3.969466,-1.877863
306059955.0,0.099365,-0.030762,0.946533,-1.923664,-4.183206,-2.015267
306071836.0,0.089844,-0.028564,0.95874,-1.923664,-4.167939,-1.847328
306083721.0,0.098877,-0.028076,0.954346,-2.061069,-4.21374,-1.832061
306095614.0,0.092529,-0.02832,0.956787,-1.854962,-4.175572,-2.0
306107503.0,0.089355,-0.023193,0.961914,-1.916031,-4.015267,-1.877863
306119385.0,0.094482,-0.030029,0.948486,-2.053435,-4.251908,-2.0
306131290.0,0.093994,-0.019287,0.955322,-1.977099,-4.442748,-2.045802
306143181.0,0.088623,-0.019531,0.956543,-2.206107,-4.129771,-1.763359
306155063.0,0.0979,-0.027344,0.955566,-2.0,-4.221374,-1.908397
306166952.0,0.093994,-0.027832,0.95459,-2.160305,-4.374046,-1.740458
306178833.0,0.09668,-0.029297,0.951172,-2.061069,-4.29771,-1.839695
306190716.0,0.094971,-0.026123,0.958252,-1.992366,-3.969466,-1.89313
306202614.0,0.087646,-0.026367,0.959473,-2.229008,-3.954198,-1.977099
306214503.0,0.098633,-0.032715,0.955566,-2.076336,-4.076336,-1.923664
306226386.0,0.091309,-0.025635,0.955811,-2.152672,-4.221374,-1.923664
306238290.0,0.091309,-0.026855,0.949951,-1.931298,-4.183206,-2.068702
306250182.0,0.08374,-0.035889,0.949707,-1.763359,-3.954198,-1.78626
306262063.0,0.090576,-0.026855,0.957764,-2.061069,-4.068702,-1.832061
306273951.0,0.091553,-0.027832,0.960449,-1.969466,-4.335878,-1.839695
306285833.0,0.089844,-0.030029,0.947021,-2.122137,-4.496183,-1.748092
306297716.0,0.096924,-0.032471,0.953369,-2.10687,-4.244275,-1.946565
306309614.0,0.0979,-0.032471,0.950684,-1.816794,-4.229008,-1.885496
306321503.0,0.093262,-0.02417,0.960937,-2.244275,-4.335878,-1.923664
306333385.0,0.096191,-0.021973,0.953125,-1.854962,-4.19084,-1.778626
306345289.0,0.091553,-0.024902,0.956299,-2.10687,-3.946565,-1.770992
306357182.0,0.088135,-0.023682,0.95752,-1.923664,-3.89313,-1.877863
306369063.0,0.090332,-0.02832,0.950195,-2.167939,-4.152672,-1.961832
306380955.0,0.087158,-0.0271,0.959717,-2.061069,-4.259542,-1.839695
306392835.0,0.085449,-0.025146,0.948242,-2.015267,-3.954198,-1.793893
306404722.0,0.091553,-0.025391,0.957764,-2.061069,-4.229008,-1.870229
306416619.0,0.092773,-0.025879,0.953369,-2.160305,-4.320611,-1.954198
306428504.0,0.09082,-0.026123,0.953125,-2.267176,-4.366412,-2.053435
306440397.0,0.09668,-0.026855,0.946533,-1.900763,-3.954198,-1.832061
306452298.0,0.093506,-0.025635,0.960937,-1.847328,-4.030534,-1.908397
306464191.0,0.086182,-0.022217,0.951172,-2.10687,-4.274809,-1.992366
306476077.0,0.09082,-0.026123,0.95752,-2.068702,-4.412214,-2.061069
306487969.0,0.091797,-0.025879,0.952148,-2.015267,-4.152672,-1.961832
306499845.0,0.088135,-0.030029,0.950684,-1.961832,-4.145038,-1.824427
306511729.0,0.090332,-0.031982,0.953613,-2.022901,-4.099236,-1.900763
306523619.0,0.089111,-0.035645,0.957275,-2.10687,-4.51145,-1.992366
306535504.0,0.099854,-0.0271,0.952148,-2.030534,-3.89313,-1.977099
306547397.0,0.087646,-0.029053,0.956543,-1.862595,-4.053435,-1.687023
306559298.0,0.094482,-0.027832,0.949219,-2.083969,-4.160306,-1.954198
