RX_ESP_elapsed_us,PC_time_us,UTC_Date,UTC_Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Roll,Pitch,Yaw,Lat,Lng,Speed_kmph,Alt_meters,Satellites,HDOP,Heading
361259486,1765370795017277,101225,12463500,-0.009509,0.000302,1.000064,0.222397,-0.110291,0.066544,-31.618963,23.195438,32.419613,22.9,0.02,0.56,35.63,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361263486,1765370795021277,101225,12463500,-0.010058,0.000119,1.001835,0.214767,-0.11792,0.066544,-31.618963,23.195438,32.419613,22.9,0.03,0.56,35.63,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361267486,1765370795025277,101225,12463500,-0.009692,-0.000186,1.002628,0.199509,-0.133179,0.058914,-31.618963,23.195438,32.419613,22.91,0.03,0.55,35.64,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361271486,1765370795029277,101225,12463500,-0.009387,-0.000308,1.001529,0.18425,-0.11792,0.043655,-31.618963,23.195438,32.419613,22.91,0.03,0.55,35.64,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361323486,1765370795081277,101225,12463500,-0.008899,0.000363,1.000492,-0.014114,-0.011108,0.013138,-31.618963,23.195438,32.419613,22.91,0.07,0.51,35.72,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361327486,1765370795085277,101225,12463500,-0.00896,0.000424,0.999271,-0.021744,0.01178,0.028397,-31.618963,23.195438,32.419613,22.91,0.07,0.51,35.72,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361331486,1765370795089277,101225,12463500,-0.009204,5.8e-05,0.999698,-0.037003,0.019409,0.028397,-31.618963,23.195438,32.419613,22.91,0.07,0.5,35.73,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361335486,1765370795093277,101225,12463500,-0.009448,-0.000186,1.000858,-0.059891,0.034668,0.013138,-31.618963,23.195438,32.419613,22.91,0.08,0.5,35.73,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361387486,1765370795145277,101225,12463500,-0.009326,0.000424,1.002201,-0.082779,0.01178,-0.025009,-31.618963,23.195438,31.032679,22.9,0.09,0.48,35.79,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361391486,1765370795149277,101225,12463500,-0.009326,0.000119,1.002933,-0.06752,0.00415,-0.032639,-31.618963,23.195438,31.032679,22.9,0.1,0.48,35.8,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361395486,1765370795153277,101225,12463500,-0.009082,0.00018,1.002262,-0.052261,-0.011108,-0.025009,-31.618963,23.195438,31.032679,22.9,0.1,0.48,35.8,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361399486,1765370795157277,101225,12463500,-0.009143,0.000485,1.001468,-0.037003,0.00415,-0.00975,-31.618963,23.195438,31.032679,22.9,0.1,0.48,35.81,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361455486,1765370795213277,101225,12463500,-0.008899,0.000607,1.000614,0.115585,0.01178,-0.025009,-31.618963,23.195438,31.032679,22.91,0.11,0.47,35.86,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361459486,1765370795217277,101225,12463500,-0.009082,0.000546,1.000187,0.100326,0.019409,-0.040268,-31.618963,23.195438,31.032679,22.91,0.11,0.47,35.87,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361463486,1765370795221277,101225,12463500,-0.009143,0.000913,0.999637,0.092697,0.00415,-0.047897,-31.618963,23.195438,31.032679,22.91,0.11,0.47,35.87,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361467486,1765370795225277,101225,12463500,-0.009326,0.001096,0.999393,0.092697,-0.011108,-0.025009,-31.618963,23.195438,31.032679,22.91,0.11,0.47,35.87,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361531486,1765370795289277,101225,12463500,-0.008532,0.000607,1.000309,0.031662,-0.018738,-0.032639,-31.083048,23.015629,30.165844,22.91,0.13,0.46,35.95,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361535486,1765370795293277,101225,12463500,-0.008777,0.000119,0.999881,0.031662,-0.018738,-0.025009,-31.083048,23.015629,30.165844,22.91,0.13,0.46,35.95,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361539486,1765370795297277,101225,12463500,-0.008716,5.8e-05,0.999942,0.024033,-0.026367,-0.002121,-31.083048,23.015629,30.165844,22.91,0.13,0.45,35.96,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361543486,1765370795301277,101225,12463500,-0.008716,-6.4e-05,1.000003,0.031662,-0.018738,0.005508,-31.083048,23.015629,30.165844,22.91,0.13,0.45,35.96,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361595486,1765370795353277,101225,12463500,-0.009021,0.000607,1.000064,0.06218,0.027039,-0.002121,-31.083048,23.015629,30.165844,22.91,0.13,0.45,36.02,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361599486,1765370795357277,101225,12463500,-0.009082,0.000424,0.999637,0.05455,0.027039,-0.025009,-31.083048,23.015629,30.165844,22.91,0.13,0.45,36.03,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361603486,1765370795361277,101225,12463500,-0.009204,0.000424,0.999576,0.05455,0.027039,-0.01738,-31.083048,23.015629,30.165844,22.91,0.13,0.45,36.03,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361607486,1765370795365277,101225,12463500,-0.00957,0.000668,0.999881,0.039291,0.019409,-0.00975,-31.083048,23.015629,30.165844,22.91,0.13,0.45,36.03,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361659486,1765370795417277,101225,12463500,-0.009387,0.000546,1.001468,0.046921,0.027039,-0.040268,-33.048069,23.555059,31.379412,22.91,0.1,0.48,36.01,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361663486,1765370795421277,101225,12463500,-0.009326,0.000729,1.001529,0.046921,0.00415,-0.040268,-33.048069,23.555059,31.379412,22.91,0.09,0.48,36.01,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361667486,1765370795425277,101225,12463500,-0.009509,0.000546,1.001529,0.031662,0.00415,-0.032639,-33.048069,23.555059,31.379412,22.91,0.09,0.49,36.01,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361671486,1765370795429277,101225,12463500,-0.009326,0.000729,1.001224,0.008774,0.00415,-0.032639,-33.048069,23.555059,31.379412,22.91,0.09,0.49,36.0,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361735486,1765370795493277,101225,12463500,-0.009082,0.000729,0.999393,-0.014114,0.01178,0.051285,-33.048069,23.555059,31.379412,22.9,0.05,0.51,35.97,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361739486,1765370795497277,101225,12463500,-0.009021,0.000485,0.999759,-0.029373,0.01178,0.036026,-33.048069,23.555059,31.379412,22.9,0.04,0.51,35.97,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361743486,1765370795501277,101225,12463500,-0.00896,0.000363,1.000003,-0.044632,0.01178,0.036026,-31.440325,23.015629,32.246246,22.9,0.04,0.51,35.97,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361747486,1765370795505277,101225,12463500,-0.008899,0.000546,1.000736,-0.044632,0.019409,0.013138,-31.440325,23.015629,32.246246,22.9,0.05,0.51,35.97,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361803486,1765370795561277,101225,12463500,-0.00896,0.000485,1.001651,-0.014114,0.034668,-0.025009,-31.440325,23.015629,32.246246,22.91,0.06,0.5,36.01,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361807486,1765370795565277,101225,12463500,-0.009143,0.000302,1.00159,-0.006485,0.01178,-0.040268,-31.440325,23.015629,32.246246,22.92,0.06,0.5,36.02,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361811486,1765370795569277,101225,12463500,-0.009143,0.00018,1.001896,-0.006485,0.01178,-0.025009,-31.440325,23.015629,32.246246,22.92,0.07,0.5,36.02,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361815486,1765370795573277,101225,12463500,-0.009204,-3e-06,1.001712,0.001144,0.034668,-0.032639,-31.440325,23.015629,32.246246,22.91,0.07,0.5,36.02,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361867486,1765370795625277,101225,12463500,-0.009448,0.000302,1.001835,0.046921,0.080444,-0.025009,-32.869431,23.734869,31.899513,22.92,0.07,0.49,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361871486,1765370795629277,101225,12463500,-0.010058,0.000241,1.006046,0.016403,0.027039,-0.00975,-32.869431,23.734869,31.899513,22.92,0.06,0.5,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361875486,1765370795633277,101225,12463500,-0.009509,0.000485,1.002689,-0.021744,-0.003479,-0.002121,-32.869431,23.734869,31.899513,22.91,0.06,0.5,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361879486,1765370795637277,101225,12463500,-0.009204,0.000424,0.999332,-0.037003,0.049927,0.013138,-32.869431,23.734869,31.899513,22.91,0.06,0.5,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361931486,1765370795689277,101225,12463500,-0.009875,0.000119,0.998478,0.016403,0.01178,-0.00975,-32.869431,23.734869,31.899513,22.92,0.05,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361935486,1765370795693277,101225,12463500,-0.009448,0.000241,1.001163,0.024033,0.01178,-0.00975,-32.869431,23.734869,31.899513,22.92,0.05,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361939486,1765370795697277,101225,12463500,-0.009692,0.000668,1.002323,0.024033,-0.011108,-0.002121,-32.869431,23.734869,31.899513,22.92,0.05,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
361943486,1765370795701277,101225,12463500,-0.009814,0.000546,1.001835,-0.006485,-0.018738,-0.002121,-32.869431,23.734869,31.899513,22.92,0.05,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
362007486,1765370795765277,101225,12463500,-0.008716,0.000424,1.001957,0.008774,0.019409,-0.070786,-32.869431,23.734869,31.899513,22.92,0.03,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
362011486,1765370795769277,101225,12463500,-0.00896,0.000729,1.002201,0.001144,-0.003479,-0.063156,-32.869431,23.734869,31.899513,22.91,0.03,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
362015486,1765370795773277,101225,12463500,-0.009021,0.000913,1.00159,-0.006485,-0.003479,-0.063156,-32.869431,23.734869,31.899513,22.91,0.03,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
362019486,1765370795777277,101225,12463500,-0.008777,0.000729,1.000797,0.001144,-0.011108,-0.055527,-32.869431,23.734869,31.899513,22.92,0.03,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
362071486,1765370795829277,101225,12463500,-0.009082,0.000424,1.000492,0.031662,0.01178,0.028397,-32.869431,23.734869,31.899513,22.92,0.03,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
362075487,1765370795833278,101225,12463500,-0.009143,0.000424,1.001102,0.039291,0.01178,0.013138,-32.869431,23.734869,31.899513,22.92,0.03,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
362079486,1765370795837277,101225,12463500,-0.009448,0.000302,1.001224,0.039291,-0.003479,0.005508,-32.869431,23.734869,31.899513,22.92,0.03,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
362083486,1765370795841277,101225,12463500,-0.009692,0.00018,1.000736,0.024033,0.00415,0.005508,-32.869431,23.734869,31.899513,22.92,0.03,0.51,36.05,31.838939,34.821024,0.2,43.5,4,7.06,189.35
362139486,1765370795897277,101225,12463600,-0.009021,-3e-06,1.00214,0.008774,0.019409,-0.040268,-32.333515,21.756964,31.726147,22.93,-0.02,0.55,35.98,31.838943,34.821025,0.04,43.5,4,7.06,189.35
362143486,1765370795901277,101225,12463600,-0.008655,0.000424,1.002262,0.001144,0.00415,-0.032639,-32.333515,21.756964,31.726147,22.92,-0.03,0.56,35.97,31.838943,34.821025,0.04,43.5,4,7.06,189.35
362147486,1765370795905277,101225,12463600,-0.008288,0.000241,1.002018,-0.006485,0.019409,-0.01738,-32.333515,21.756964,31.726147,22.92,-0.04,0.56,35.96,31.838943,34.821025,0.04,43.5,4,7.06,189.35
362151486,1765370795909277,101225,12463600,-0.008349,0.000607,1.001163,-0.014114,0.034668,-0.00975,-32.333515,21.756964,31.726147,22.93,-0.05,0.56,35.94,31.838943,34.821025,0.04,43.5,4,7.06,189.35
362203486,1765370795961277,101225,12463600,-0.009204,0.000791,1.000797,0.008774,-0.018738,-0.025009,-32.333515,21.756964,31.726147,22.93,-0.11,0.61,35.8,31.838943,34.821025,0.04,43.5,4,7.06,189.35
362207486,1765370795965277,101225,12463600,-0.009021,0.000729,1.000919,0.024033,-0.011108,-0.040268,-32.333515,21.756964,31.726147,22.93,-0.11,0.61,35.79,31.838943,34.821025,0.04,43.5,4,7.06,189.35
362211486,1765370795969277,101225,12463600,-0.009204,0.000913,1.001529,0.024033,-0.003479,-0.040268,-32.333515,21.756964,31.726147,22.93,-0.11,0.61,35.78,31.838943,34.821025,0.04,43.5,4,7.06,189.35
362215486,1765370795973277,101225,12463600,-0.009387,0.000974,1.002079,0.024033,-0.011108,-0.025009,-32.333515,21.756964,31.726147,22.93,-0.12,0.62,35.77,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362279486,1765370796037277,101225,12463600,-0.009814,0.000302,1.001651,0.024033,0.034668,-0.025009,-33.941261,22.656012,32.246246,22.94,-0.16,0.66,35.61,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362283486,1765370796041277,101225,12463600,-0.009692,0.00018,1.001529,0.016403,0.01178,-0.025009,-33.941261,22.656012,32.246246,22.93,-0.16,0.66,35.6,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362287486,1765370796045277,101225,12463600,-0.009997,0.000119,1.00098,0.024033,0.00415,-0.002121,-33.941261,22.656012,32.246246,22.93,-0.17,0.66,35.59,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362291486,1765370796049277,101225,12463600,-0.009814,0.000302,1.000187,0.008774,-0.011108,0.005508,-33.941261,22.656012,32.246246,22.93,-0.17,0.66,35.58,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362343486,1765370796101277,101225,12463600,-0.00896,-0.000308,0.99982,0.008774,0.034668,-0.01738,-33.941261,22.656012,32.246246,22.93,-0.2,0.68,35.46,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362347486,1765370796105277,101225,12463600,-0.008655,-6.4e-05,0.999637,0.008774,0.034668,-0.047897,-33.941261,22.656012,32.246246,22.93,-0.2,0.68,35.45,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362351486,1765370796109277,101225,12463600,-0.009082,0.000119,0.999759,0.024033,0.042297,-0.047897,-33.941261,22.656012,32.246246,22.92,-0.2,0.68,35.44,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362355486,1765370796113277,101225,12463600,-0.009387,5.8e-05,1.000126,0.031662,0.042297,-0.032639,-33.941261,22.656012,32.246246,22.92,-0.2,0.68,35.43,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362407486,1765370796165277,101225,12463600,-0.009509,0.00018,1.001835,-0.006485,-0.011108,-0.01738,-33.048069,23.914679,31.379412,22.92,-0.13,0.63,35.47,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362411486,1765370796169277,101225,12463600,-0.009448,5.8e-05,1.001896,-0.006485,-0.011108,-0.00975,-33.048069,23.914679,31.379412,22.92,-0.12,0.63,35.47,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362415486,1765370796173277,101225,12463600,-0.009326,0.00018,1.00159,-0.021744,-0.003479,0.005508,-33.048069,23.914679,31.379412,22.92,-0.11,0.62,35.48,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362419486,1765370796177277,101225,12463600,-0.009021,0.000241,1.001651,-0.014114,-0.011108,-0.002121,-33.048069,23.914679,31.379412,22.92,-0.11,0.62,35.48,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362483486,1765370796241277,101225,12463600,-0.008716,-0.000491,1.001224,-0.037003,-0.056885,0.020767,-33.048069,23.914679,31.379412,22.91,-0.05,0.55,35.56,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362487486,1765370796245277,101225,12463600,-0.008532,-0.000369,1.000858,-0.044632,-0.056885,0.028397,-33.048069,23.914679,31.379412,22.91,-0.04,0.55,35.56,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362491486,1765370796249277,101225,12463600,-0.008288,-0.000552,1.000248,-0.044632,-0.041626,-0.002121,-33.048069,23.914679,31.379412,22.91,-0.04,0.55,35.57,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362495486,1765370796253277,101225,12463600,-0.008044,-0.000491,1.000431,-0.044632,-0.041626,-0.00975,-31.440325,22.656012,31.899513,22.91,-0.04,0.54,35.57,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362547486,1765370796305277,101225,12463600,-0.008899,-6.4e-05,1.00098,0.001144,-0.018738,0.028397,-31.440325,22.656012,31.899513,22.91,-0.01,0.51,35.61,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362551486,1765370796309277,101225,12463600,-0.008594,-0.000308,1.001285,-0.006485,-0.026367,0.028397,-31.440325,22.656012,31.899513,22.91,-0.01,0.51,35.62,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362555486,1765370796313277,101225,12463600,-0.008777,-3e-06,1.001163,0.008774,-0.018738,0.028397,-31.440325,22.656012,31.899513,22.91,-0.0,0.5,35.62,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362559486,1765370796317277,101225,12463600,-0.008532,0.000546,1.001041,0.001144,-0.018738,0.005508,-31.440325,22.656012,31.899513,22.91,-0.0,0.5,35.62,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362623486,1765370796381277,101225,12463600,-0.009204,5.8e-05,1.000553,0.008774,0.027039,-0.01738,-31.440325,22.656012,31.899513,22.91,0.03,0.49,35.66,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362627486,1765370796385277,101225,12463600,-0.009082,-6.4e-05,1.000126,0.008774,0.027039,-0.01738,-31.440325,22.656012,31.899513,22.91,0.03,0.49,35.66,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362631486,1765370796389277,101225,12463600,-0.009204,-0.000125,1.000614,-0.014114,0.019409,-0.00975,-31.440325,22.656012,31.899513,22.91,0.03,0.49,35.67,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362635486,1765370796393277,101225,12463600,-0.009448,-6.4e-05,1.000797,-0.006485,0.027039,-0.002121,-31.440325,22.656012,31.899513,22.91,0.03,0.49,35.67,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362691486,1765370796449277,101225,12463600,-0.009326,-0.000247,1.000675,0.031662,0.034668,-0.01738,-31.440325,22.656012,31.899513,22.91,0.04,0.49,35.7,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362695486,1765370796453277,101225,12463600,-0.009265,-0.000186,1.000919,0.024033,0.019409,-0.01738,-31.440325,22.656012,31.899513,22.92,0.04,0.49,35.7,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362699486,1765370796457277,101225,12463600,-0.008899,0.000363,1.000858,0.039291,0.019409,-0.032639,-31.440325,22.656012,31.899513,22.92,0.04,0.49,35.7,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362703486,1765370796461277,101225,12463600,-0.008655,0.000852,1.000614,0.039291,0.019409,-0.032639,-31.440325,22.656012,31.899513,22.91,0.04,0.49,35.7,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362755486,1765370796513277,101225,12463600,-0.008655,0.000119,1.000492,0.039291,0.00415,-0.00975,-31.797602,22.656012,31.899513,22.91,0.04,0.48,35.72,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362759486,1765370796517277,101225,12463600,-0.008716,0.000241,1.000858,0.039291,0.00415,-0.002121,-31.797602,22.656012,31.899513,22.91,0.04,0.48,35.72,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362763486,1765370796521277,101225,12463600,-0.008594,0.000546,1.000736,0.016403,0.019409,-0.002121,-31.797602,22.656012,31.899513,22.91,0.04,0.48,35.72,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362767486,1765370796525277,101225,12463600,-0.008777,0.000363,1.001529,0.024033,0.01178,0.020767,-31.797602,22.656012,31.899513,22.91,0.04,0.48,35.72,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362831486,1765370796589277,101225,12463600,-0.009021,5.8e-05,1.002201,0.039291,-0.011108,-0.040268,-31.797602,22.656012,31.899513,22.91,0.03,0.49,35.72,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362835486,1765370796593277,101225,12463600,-0.009204,0.00018,1.001896,0.039291,-0.011108,-0.032639,-31.797602,22.656012,31.899513,22.91,0.03,0.49,35.72,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362839486,1765370796597277,101225,12463600,-0.009143,-6.4e-05,1.000919,0.024033,-0.003479,-0.002121,-31.797602,22.656012,31.899513,22.91,0.03,0.49,35.72,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362843486,1765370796601277,101225,12463600,-0.009082,-0.000308,1.000553,0.031662,0.00415,-0.00975,-31.797602,22.656012,31.899513,22.91,0.03,0.49,35.71,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362895486,1765370796653277,101225,12463600,-0.008777,-3e-06,1.001041,0.024033,0.019409,0.028397,-31.97624,23.914679,31.379412,22.92,0.05,0.47,35.77,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362899486,1765370796657277,101225,12463600,-0.009204,0.000241,1.001041,0.031662,0.01178,0.028397,-31.97624,23.914679,31.379412,22.92,0.06,0.47,35.78,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362903486,1765370796661277,101225,12463600,-0.009265,0.00018,1.001224,0.024033,0.01178,0.013138,-31.97624,23.914679,31.379412,22.92,0.06,0.46,35.79,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362907486,1765370796665277,101225,12463600,-0.009143,0.000119,1.001712,0.046921,0.027039,0.013138,-31.97624,23.914679,31.379412,22.92,0.07,0.46,35.8,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362959486,1765370796717277,101225,12463600,-0.00957,0.000241,1.001468,0.008774,0.01178,-0.040268,-31.97624,23.914679,31.379412,22.92,0.11,0.44,35.9,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362963486,1765370796721277,101225,12463600,-0.009326,-3e-06,1.001835,0.008774,0.019409,-0.047897,-31.97624,23.914679,31.379412,22.91,0.11,0.44,35.9,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362967486,1765370796725277,101225,12463600,-0.009204,-0.000125,1.001835,-0.006485,0.01178,-0.040268,-31.97624,23.914679,31.379412,22.92,0.11,0.44,35.91,31.838943,34.821025,0.04,43.7,4,7.07,189.35
362971486,1765370796729277,101225,12463600,-0.009509,-0.000125,1.00214,0.001144,0.019409,-0.01738,-31.97624,23.914679,31.379412,22.91,0.11,0.44,35.92,31.838943,34.821025,0.04,43.7,4,7.07,189.35
363023486,1765370796781277,101225,12463600,-0.008471,0.000607,1.001957,0.024033,0.019409,0.013138,-31.261686,22.4762,32.07288,22.92,0.11,0.44,35.95,31.838943,34.821025,0.04,43.7,4,7.07,189.35
363027486,1765370796785277,101225,12463600,-0.008716,0.000607,1.001835,0.016403,0.034668,-0.002121,-31.261686,22.4762,32.07288,22.91,0.1,0.44,35.95,31.838943,34.821025,0.04,43.7,4,7.07,189.35
363031486,1765370796789277,101225,12463600,-0.008838,0.000302,1.001896,0.008774,0.042297,0.013138,-31.261686,22.4762,32.07288,22.91,0.1,0.45,35.95,31.838943,34.821025,0.04,43.7,4,7.07,189.35
363035486,1765370796793277,101225,12463600,-0.009326,0.000241,1.001651,-0.006485,0.034668,-0.00975,-31.261686,22.4762,32.07288,22.91,0.1,0.45,35.95,31.838943,34.821025,0.04,43.7,4,7.07,189.35
363099486,1765370796857277,101225,12463600,-0.009143,-3e-06,1.000431,0.001144,0.00415,0.005508,-31.261686,22.4762,32.07288,22.91,0.06,0.48,35.94,31.838943,34.821025,0.04,43.7,4,7.07,189.35
363103486,1765370796861277,101225,12463700,-0.00896,-6.4e-05,1.000797,0.001144,-0.011108,-0.01738,-31.261686,22.4762,32.07288,22.91,0.06,0.48,35.94,31.838942,34.821024,0.24,43.7,4,7.07,189.35
363107486,1765370796865277,101225,12463700,-0.008899,0.000119,1.000309,-0.021744,-0.003479,-0.01738,-31.261686,22.4762,32.07288,22.91,0.06,0.48,35.94,31.838942,34.821024,0.24,43.7,4,7.07,189.35
363111486,1765370796869277,101225,12463700,-0.00896,-3e-06,1.000126,-0.021744,0.00415,-0.00975,-31.261686,22.4762,32.07288,22.91,0.06,0.48,35.94,31.838942,34.821024,0.24,43.7,4,7.07,189.35
363163486,1765370796921277,101225,12463700,-0.008777,-0.000308,1.000736,-0.044632,0.00415,-0.00975,-31.440325,21.936773,31.899513,22.92,0.01,0.52,35.88,31.838942,34.821024,0.24,43.7,4,7.07,189.35
363167486,1765370796925277,101225,12463700,-0.008838,-0.000491,1.000919,-0.044632,-0.003479,0.005508,-31.440325,21.936773,31.899513,22.92,0.0,0.52,35.88,31.838942,34.821024,0.24,43.7,4,7.07,189.35
363171486,1765370796929277,101225,12463700,-0.00896,-0.000552,1.00098,-0.037003,-0.018738,-0.002121,-31.440325,21.936773,31.899513,22.92,-0.0,0.52,35.87,31.838942,34.821024,0.24,43.7,4,7.07,189.35
363175486,1765370796933277,101225,12463700,-0.009021,-0.00043,1.000431,-0.029373,-0.026367,0.005508,-31.440325,21.936773,31.899513,22.92,-0.0,0.52,35.87,31.838942,34.821024,0.24,43.7,4,7.07,189.35
363231486,1765370796989277,101225,12463700,-0.010058,-0.000308,1.001651,0.039291,0.00415,0.036026,-31.440325,21.936773,31.899513,22.91,-0.04,0.55,35.81,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363235486,1765370796993277,101225,12463700,-0.009875,0.00018,1.001346,0.031662,-0.003479,0.028397,-31.440325,21.936773,31.899513,22.91,-0.05,0.56,35.8,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363239486,1765370796997277,101225,12463700,-0.009692,0.00018,1.00159,0.039291,0.00415,0.028397,-31.440325,21.936773,31.899513,22.91,-0.05,0.56,35.8,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363243486,1765370797001277,101225,12463700,-0.009631,5.8e-05,1.001773,0.016403,0.00415,0.020767,-31.440325,21.936773,31.899513,22.91,-0.05,0.56,35.79,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363307486,1765370797065277,101225,12463700,-0.009082,0.000302,1.001346,-0.006485,-0.003479,-0.025009,-33.762623,22.4762,31.726147,22.91,-0.13,0.62,35.61,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363311486,1765370797069277,101225,12463700,-0.00896,0.000546,1.001163,0.001144,-0.011108,-0.032639,-33.762623,22.4762,31.726147,22.91,-0.13,0.63,35.6,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363315486,1765370797073277,101225,12463700,-0.008899,0.000607,1.001102,-0.006485,-0.018738,-0.01738,-33.762623,22.4762,31.726147,22.9,-0.14,0.63,35.59,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363319486,1765370797077277,101225,12463700,-0.008716,0.000363,1.000492,-0.006485,-0.026367,-0.01738,-33.762623,22.4762,31.726147,22.9,-0.14,0.63,35.58,31.838942,34.821024,0.24,43.6,4,7.09,189.35
